STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,1996,808.3903,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,1996,354.1756,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,1999,1166.8493,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,1999,793.6196,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,1999,373.2297,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2002,1115.046,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2002,754.7098,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2002,360.3362,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2005,1025.0099,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2005,694.7619,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2005,330.248,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2008,918.5562,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2008,631.8185,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2008,286.7377,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2010,833.7073,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2010,584.9529,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2010,248.7545,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2011,789.3717,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2011,555.5934,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2011,233.7783,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2012,730.688,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2012,519.7722,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2012,210.9158,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2013,641.6573,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2013,440.452,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2013,201.2054,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2014,577.4576,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2014,392.4401,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2014,185.0175,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2015,520.3671,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2015,351.0515,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2015,169.3157,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2016,473.1865,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2016,316.538,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2016,156.6486,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2017,444.9036,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2017,288.9295,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2017,155.9741,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2018,391.0296,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2018,243.9545,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2018,147.0751,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2019,346.139,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2019,210.9215,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2019,135.2175,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2020,350.4899,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2020,203.5915,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2020,146.8984,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2021,240.5763,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2021,134.6643,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,2021,105.912,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CIV,Cote d'Ivoire,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,1985,5.5506,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CIV,Cote d'Ivoire,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,1986,6.4549,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CIV,Cote d'Ivoire,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,1987,7.3895,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CIV,Cote d'Ivoire,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,1988,8.5623,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CIV,Cote d'Ivoire,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,1992,11.0569,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CIV,Cote d'Ivoire,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,1995,12.4018,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CIV,Cote d'Ivoire,WB_PIP_NPOOR_UMIC,"Population living below the poverty line (2017 PPP, $6.85) (million)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_PIP_C,Welfare type: Consumption,_Z,Not Applicable,_Z,Not Applicable,1998,13.8661,WB_PIP,Poverty and Inequality Platform (PIP),6,Millions,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
